Region-String,Group-String,RestaurantID-Integer,RestaurantName-String,City-String,Zip-Integer,State-String,Latitude-Double,Longitude-Double,Timezone-Integer,DaylightSavings-Integer,GeoPoint-String,UseRow-String,Owner-String,Capacity-Integer,Type-String,PicturePath-String,Createdate-String,IsActive-String,IsUpdated-String
Region-0,Group-1,685,FLANNERY'S BAR,Scottsburg,97473,OR,43.669352,-123.8141,-8,1,"43.669352,-123.8141",Yes,,71,Chinies,c:\owner\,3/31/2020,TRUE,
Region-0,Group-2,686,MANHATTAN ESPRESSO,Seattle,98171,WA,47.432251,-121.803388,-8,1,"47.432251,-121.803388",Yes,,81,Indian,c:\owner\,3/31/2020,TRUE,
Region-0,Group-3,687,SHARMEL CATERERS,Ariel,98603,WA,46.001752,-122.45624,-8,1,"46.001752,-122.45624",Yes,,98,Italian,c:\owner\,3/31/2020,TRUE,
Region-0,Group-4,688,EXCELSIOR CATERING,Othello,99344,WA,46.843397,-119.17443,-8,1,"46.843397,-119.17443",Yes,,97,Indian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-2,689,TOLEDO,Guanica,653,PR,17.992112,-66.90097,-4,0,"17.992112,-66.90097",Yes,,39,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-3,690,BAGEL BOB'S,Richmond,1254,MA,42.374711,-73.36336,-5,1,"42.374711,-73.36336",Yes,,62,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-4,691,FRANKIE BOY'S PIZZA & SALAD,Norwood,2062,MA,42.185974,-71.20166,-5,1,"42.185974,-71.20166",Yes,,91,American,c:\owner\,3/31/2020,TRUE,
Region-1,Group-1,692,CAFFE GRAZIE,Assonet,2702,MA,41.792192,-71.06446,-5,1,"41.792192,-71.06446",Yes,,59,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-2,693,"SUGAR HILL RESTAURANT, SUPPER CLUB AND DISCO",Goshen,3572,NH,43.28616,-72.148784,-5,1,"43.28616,-72.148784",Yes,,62,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-3,694,ARIRANG HIBACHI STEAKHOUSE,South Paris,4281,ME,44.235141,-70.50508,-5,1,"44.235141,-70.50508",Yes,,99,Mexican,c:\owner\,3/31/2020,TRUE,
Region-1,Group-4,695,MCCOY'S PUB,Brooks,4921,ME,44.554501,-69.12604,-5,1,"44.554501,-69.12604",Yes,,86,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-1,696,BEN'S KOSHER DELI & RESTAURANT,Florence,5744,VT,43.68805,-73.06783,-5,1,"43.68805,-73.06783",Yes,,97,Indian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-2,697,LUCIA PIZZA,Botsford,6404,CT,41.165097,-73.129186,-5,1,"41.165097,-73.129186",Yes,,45,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-3,698,LE COLONIAL,Wood Ridge,7075,NJ,40.847638,-74.08754,-5,1,"40.847638,-74.08754",Yes,,88,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-4,699,CREDIT AGRICOLE-CBI EXECUTIVE ROOM,Gladstone,7934,NJ,40.72265,-74.67432,-5,1,"40.72265,-74.67432",Yes,,79,American,c:\owner\,3/31/2020,TRUE,
Region-1,Group-1,700,MANHATTAN DINER,Point Pleasant Beach,8742,NJ,40.081165,-74.06003,-5,1,"40.081165,-74.06003",Yes,,32,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-2,701,SHARAKU JAPANESE RESTAURANT,Ardsley On Hudson,10503,NY,41.024855,-73.87513,-5,1,"41.024855,-73.87513",Yes,,53,Italian,c:\owner\,3/31/2020,TRUE,
Region-1,Group-3,702,DOMINICK'S BAR & RESTAURANT,Richmond Hill,11418,NY,40.698485,-73.83365,-5,1,"40.698485,-73.83365",Yes,,29,Mexican,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,703,LE MIRAGE CAFE,Maxwell,87728,NM,36.565525,-104.52049,-7,1,"36.565525,-104.52049",Yes,,20,African,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,704,LA VILLA PIZZERIA,Henderson,89012,NV,36.017578,-115.05438,-8,1,"36.017578,-115.05438",Yes,,69,Parsian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-2,705,JENTANA'S PIZZA,Los Angeles,90079,CA,33.786594,-118.298662,-8,1,"33.786594,-118.298662",Yes,,93,Asian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,706,EUROPA NIGHT CLUB,Northridge,91326,CA,34.276154,-118.54581,-8,1,"34.276154,-118.54581",Yes,,39,Italian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,707,MORTON'S THE STEAKHOUSE,San Diego,92109,CA,32.791246,-117.24343,-8,1,"32.791246,-117.24343",Yes,,36,Indian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-2,708,USAGI,Irvine,92619,CA,33.66985,-117.765939,-8,1,"33.66985,-117.765939",Yes,,49,Italian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,709,THE MERCURY LOUNGE,Arroyo Grande,93421,CA,35.347065,-120.455345,-8,1,"35.347065,-120.455345",Yes,,70,Italian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,710,GOURMET GRILL,Sunnyvale,94085,CA,37.38894,-122.017956,-8,1,"37.38894,-122.017956",Yes,,65,American,c:\owner\,3/31/2020,TRUE,
Region-4,Group-2,711,ALFONSO'S BAR,El Sobrante,94803,CA,37.969673,-122.29413,-8,1,"37.969673,-122.29413",Yes,,100,Italian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,712,BAMBOO GARDEN,Salida,95368,CA,37.708727,-121.08928,-8,1,"37.708727,-121.08928",Yes,,29,Italian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,713,VIRGIL'S BBQ,Sacramento,95834,CA,38.642805,-121.50466,-8,1,"38.642805,-121.50466",Yes,,33,Mexican,c:\owner\,3/31/2020,TRUE,
Region-4,Group-2,714,PYRAMID,Makawao,96768,HI,20.865115,-156.33158,-10,0,"20.865115,-156.33158",Yes,,46,African,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,715,TOAD HALL,Logsden,97357,OR,44.745464,-123.81722,-8,1,"44.745464,-123.81722",Yes,,92,Parsian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,716,OLYMPIA,Enumclaw,98022,WA,47.193729,-121.91915,-8,1,"47.193729,-121.91915",Yes,,40,Asian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-2,717,LANDMARK COFFEE SHOP,Tacoma,98446,WA,47.1309,-122.37589,-8,1,"47.1309,-122.37589",Yes,,31,Parsian,c:\owner\,3/31/2020,TRUE,
Region-4,Group-3,718,CATERINA'S PIZZERIA,Endicott,99125,WA,46.941628,-117.7293,-8,1,"46.941628,-117.7293",Yes,,59,Chinies,c:\owner\,3/31/2020,TRUE,
Region-4,Group-1,719,MIKES PIZZA,Cantwell,99729,AK,63.255516,-148.39873,-9,1,"63.255516,-148.39873",Yes,,25,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,720,LA LOCANDA RESTAURANT,East Otis,1029,MA,42.175896,-73.04204,-5,1,"42.175896,-73.04204",Yes,,53,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,721,PADDY QUINNS,Groveland,1834,MA,42.750691,-71.02487,-5,1,"42.750691,-71.02487",Yes,,21,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,722,LA GIOCONDA,Newton Center,2459,MA,42.321197,-71.193,-5,1,"42.321197,-71.193",Yes,,88,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,723,CURRY IN A HURRY,Campton,3223,NH,43.887682,-71.65161,-5,1,"43.887682,-71.65161",Yes,,11,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,724,NICK'S PIZZA,Windham,4062,ME,43.810673,-70.41697,-5,1,"43.810673,-70.41697",Yes,,56,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,725,TRATTORIA ROMANA,Salsbury Cove,4672,ME,44.430435,-68.2849,-5,1,"44.430435,-68.2849",Yes,,11,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,726,PAVILLION CATERERS,Essex Junction,5453,VT,44.442117,-73.082525,-5,1,"44.442117,-73.082525",Yes,,50,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,727,PERRY'S RESTAURANT,Hartford,6146,CT,41.791776,-72.718832,-5,1,"41.791776,-72.718832",Yes,,13,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,728,TOM AND JERRY BAR,Redding Center,6875,CT,41.308873,-73.363661,-5,1,"41.308873,-73.363661",Yes,,84,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,729,JOSEPH'S RISTORANTE,Howell,7731,NJ,40.146597,-74.20815,-5,1,"40.146597,-74.20815",Yes,,77,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,730,LA LECHONERA CRIOLLA,Port Elizabeth,8348,NJ,39.314084,-74.97889,-5,1,"39.314084,-74.97889",Yes,,95,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,731,CAFE 75 BAR,New York,10160,NY,40.780751,-73.977182,-5,1,"40.780751,-73.977182",Yes,,72,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,732,MASTER WOK,Astoria,11105,NY,40.774686,-73.90816,-5,1,"40.774686,-73.90816",Yes,,97,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,733,CAFFEE EXPRESS,Jamesport,11947,NY,40.943323,-72.57996,-5,1,"40.943323,-72.57996",Yes,,29,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,734,DOC HOLIDAYS,Prattsville,12468,NY,42.297725,-74.40063,-5,1,"42.297725,-74.40063",Yes,,59,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,735,FAMOUS PIZZA,Peru,12972,NY,44.563323,-73.52307,-5,1,"44.563323,-73.52307",Yes,,95,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,736,VIXENS,Watertown,13603,NY,44.030204,-75.81845,-5,1,"44.030204,-75.81845",Yes,,28,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,737,RICK'S CABARET,Buffalo,14203,NY,42.880107,-78.8699,-5,1,"42.880107,-78.8699",Yes,,149,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,738,KNAPP ST PIZZA II,Brooktondale,14817,NY,42.368,-76.35407,-5,1,"42.368,-76.35407",Yes,,97,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,739,JOE'S PIZZA,Pine Bank,15354,PA,39.870635,-80.211335,-5,1,"39.870635,-80.211335",Yes,,166,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,740,FRESCO,Reynoldsville,15851,PA,41.095493,-78.88994,-5,1,"41.095493,-78.88994",Yes,,83,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,741,9TH AVE SALOON,Erie,16532,PA,42.182748,-80.064915,-5,1,"42.182748,-80.064915",Yes,,108,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,742,EUROPA CAFE,Yeagertown,17099,PA,40.641204,-77.57953,-5,1,"40.641204,-77.57953",Yes,,98,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,743,STARBUCKS,Mifflinburg,17844,PA,40.928666,-77.05294,-5,1,"40.928666,-77.05294",Yes,,127,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,744,MUGS ALE HOUSE BAR,Tyler Hill,18469,PA,41.694366,-75.13718,-5,1,"41.694366,-75.13718",Yes,,197,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,745,GIGINO TRATTORIA,Philadelphia,19128,PA,40.038944,-75.22104,-5,1,"40.038944,-75.22104",Yes,,124,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,746,EL REY MEXICAN RESTAURANT,Dover,19903,DE,39.10868,-75.448023,-5,1,"39.10868,-75.448023",Yes,,73,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,747,ARTE RESTAURANT,Washington,20418,DC,38.904253,-77.05723,-5,1,"38.904253,-77.05723",Yes,,195,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,748,COFFEE SHOP,Kensington,20895,MD,39.027259,-77.07745,-5,1,"39.027259,-77.07745",Yes,,170,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,749,O'HANLON'S BAR,Adamstown,21710,MD,39.301647,-77.46667,-5,1,"39.301647,-77.46667",Yes,,104,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,750,TURKISH KITCHEN,Montross,22520,VA,38.129822,-76.76155,-5,1,"38.129822,-76.76155",Yes,,137,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,751,LA BARCA RESTAURANT,Walkerton,23177,VA,37.728152,-76.99901,-5,1,"37.728152,-76.99901",Yes,,135,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,752,PIZZA CHEF,Farmville,23901,VA,37.307946,-78.40144,-5,1,"37.307946,-78.40144",Yes,,101,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,753,OLIVE GARDEN,Mount Sidney,24467,VA,38.258308,-78.95941,-5,1,"38.258308,-78.95941",Yes,,196,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,754,FOLEY'S N.Y. PUB AND RESTAURANT,Eskdale,25075,WV,38.046638,-81.4311,-5,1,"38.046638,-81.4311",Yes,,124,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,755,SARDIS RESTAURANT,Huntington,25713,WV,38.413384,-82.277401,-5,1,"38.413384,-82.277401",Yes,,119,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,756,JUDGE ROY BEAN,Rosemont,26424,WV,39.268207,-80.1652,-5,1,"39.268207,-80.1652",Yes,,190,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,757,PIO PIO,Sanford,27330,NC,35.458804,-79.16415,-5,1,"35.458804,-79.16415",Yes,,193,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,758,MIKE'S COFFEE SHOP,Buxton,27920,NC,35.263128,-75.55787,-5,1,"35.263128,-75.55787",Yes,,120,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,759,LA LINEA LOUNGE,Parkton,28371,NC,34.912113,-78.9999,-5,1,"34.912113,-78.9999",Yes,,157,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,760,BAGELS & CREAM CAFE,Lake Toxaway,28747,NC,35.146004,-82.92258,-5,1,"35.146004,-82.92258",Yes,,155,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,761,GLORY DELI & GROCERY,Canadys,29433,SC,33.061376,-80.631208,-5,1,"33.061376,-80.631208",Yes,,75,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,762,NOODLE PUDDING,Saint Helena Island,29920,SC,32.371697,-80.5503,-5,1,"32.371697,-80.5503",Yes,,160,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,763,MICHAEL'S PASTRY SHOP,Atlanta,30345,GA,33.851736,-84.28412,-5,1,"33.851736,-84.28412",Yes,,90,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,764,UNCLE NICKS,Augusta,30917,GA,33.527678,-82.235542,-5,1,"33.527678,-82.235542",Yes,,168,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,765,INTERNATIONAL RESTAURANT,Albany,31721,GA,31.56889,-84.248211,-5,1,"31.56889,-84.248211",Yes,,89,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,766,NOVITA,Jacksonville,32277,FL,30.364339,-81.59087,-5,1,"30.364339,-81.59087",Yes,,105,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,767,HAN GAWI,Sanford,32773,FL,28.769173,-81.27631,-5,1,"28.769173,-81.27631",Yes,,87,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,768,HANGAR BAR,Miami,33233,FL,25.558428,-80.458168,-5,1,"25.558428,-80.458168",Yes,,173,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,769,LENNY'S PIZZA,Bay Pines,33744,FL,27.891809,-82.724763,-5,1,"27.891809,-82.724763",Yes,,19,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,770,SCHICK'S MANOR,Silver Springs,34488,FL,29.198564,-81.92095,-5,1,"29.198564,-81.92095",Yes,,46,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,771,FIFTH AVE CAFE /DINER,Birmingham,35280,AL,33.544622,-86.929208,-6,1,"33.544622,-86.929208",Yes,,77,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,772,VILLA MONTE PIZZERIA,Mount Meigs,36057,AL,32.233377,-86.208528,-6,1,"32.233377,-86.208528",Yes,,65,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,773,DOYLE'S CORNER,Catherine,36728,AL,32.147166,-87.45675,-6,1,"32.147166,-87.45675",Yes,,36,Chinies,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,774,CAFE GITANE,Etowah,37331,TN,35.325991,-84.53015,-5,1,"35.325991,-84.53015",Yes,,65,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,775,PANYA/AUTRE KYOYA,Dyersburg,38025,TN,36.046851,-89.443779,-6,1,"36.046851,-89.443779",Yes,,32,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,776,GIARDINO RISTORANTE,Pleasant Hill,38578,TN,36.007405,-85.162272,-6,1,"36.007405,-85.162272",Yes,,41,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,777,CHINA GLATT,Sharon,39163,MS,32.642448,-90.090683,-6,1,"32.642448,-90.090683",Yes,,77,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,778,BUS STOP CAFE,Prospect,40059,KY,38.350915,-85.60042,-5,1,"38.350915,-85.60042",Yes,,21,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,779,CAFE BEYOND,Coalgood,40818,KY,36.807137,-83.26552,-5,1,"36.807137,-83.26552",Yes,,75,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,780,CABANA,Bypro,41612,KY,37.358509,-82.7207,-5,1,"37.358509,-82.7207",Yes,,26,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,781,WHEELERS,Nortonville,42442,KY,37.178627,-87.46702,-6,1,"37.178627,-87.46702",Yes,,30,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,782,SWEET LIFE CAFE,West Liberty,43357,OH,40.254824,-83.751,-5,1,"40.254824,-83.751",Yes,,82,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,783,VIN ET FLEURS,Avon Lake,44012,OH,41.501595,-82.0063,-5,1,"41.501595,-82.0063",Yes,,47,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,784,BONELLE PASTRY SHOP,Charm,44617,OH,40.507088,-81.782872,-5,1,"40.507088,-81.782872",Yes,,56,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,785,CAFE EIGHTY TWO,Cincinnati,45232,OH,39.173409,-84.51295,-5,1,"39.173409,-84.51295",Yes,,48,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,786,AVELLINO RESTAURANT,Whipple,45788,OH,39.5103,-81.37669,-5,1,"39.5103,-81.37669",Yes,,19,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,787,ALL AMERICAN COFFEE SHOP,Portage,46368,IN,41.58327,-87.18154,-6,1,"41.58327,-87.18154",Yes,,52,Chinies,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,788,THE ARCH DINER,Bath,47010,IN,39.518217,-84.82728,-5,0,"39.518217,-84.82728",Yes,,74,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,789,LEGEND'S PUB,Spurgeon,47584,IN,38.248608,-87.24115,-5,0,"38.248608,-87.24115",Yes,,89,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,790,MULLIGAN'S PUB,Troy,48099,MI,42.587643,-83.173666,-5,1,"42.587643,-83.173666",Yes,,50,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,791,FORTUNATO BROS CAFE & BAKERY,Saginaw,48601,MI,43.413975,-83.91427,-5,1,"43.413975,-83.91427",Yes,,92,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,792,MOUSTACHE RESTAURANT,Oshtemo,49077,MI,42.245412,-85.529858,-5,1,"42.245412,-85.529858",Yes,,33,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,793,TOUCH OF DEE'S,Maple City,49664,MI,44.888566,-85.89914,-5,1,"44.888566,-85.89914",Yes,,72,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,794,T-BAR STEAK & LOUNGE,Granger,50109,IA,41.759988,-93.81486,-6,1,"41.759988,-93.81486",Yes,,46,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,795,PEKING DUCK HOUSE,Pocahontas,50574,IA,42.724938,-94.68365,-6,1,"42.724938,-94.68365",Yes,,90,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,796,ELLEN'S STARDUST DINER,Harlan,51537,IA,41.638566,-95.29692,-6,1,"41.638566,-95.29692",Yes,,84,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,797,IL BUCO RESTAURANT,Mystic,52574,IA,40.797559,-92.96436,-6,1,"40.797559,-92.96436",Yes,,77,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,798,RYAN MAGUIRE'S BAR & RESTAURANT,Milwaukee,53278,WI,43.038863,-87.902384,-6,1,"43.038863,-87.902384",Yes,,67,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,799,FORDHAM FRIED CHICKEN & SEA FOOD,Sherwood,54169,WI,44.173538,-88.27525,-6,1,"44.173538,-88.27525",Yes,,24,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,800,THE SCRATCHER CAFE,Sand Creek,54765,WI,45.142866,-91.699794,-6,1,"45.142866,-91.699794",Yes,,39,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,801,CAFE VOLNA,Dayton,55327,MN,45.217054,-93.47612,-6,1,"45.217054,-93.47612",Yes,,64,Chinies,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,802,VILLAGE MARIA PIZZA II,Duluth,55816,MN,47.640367,-92.442797,-6,1,"47.640367,-92.442797",Yes,,60,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,803,IRISH PUNT,Saint Cloud,56303,MN,45.568516,-94.19251,-6,1,"45.568516,-94.19251",Yes,,69,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,804,SCORPION BAR,Viking,56760,MN,48.232438,-96.44919,-6,1,"48.232438,-96.44919",Yes,,77,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,805,DOWNTOWN BAKERY II MEXICAN FOOD,Midland,57552,SD,44.159861,-101.19002,-7,1,"44.159861,-101.19002",Yes,,27,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,806,JOHNNY MACK'S BAR,Hansboro,58339,ND,48.900063,-99.427769,-6,1,"48.900063,-99.427769",Yes,,58,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,807,ALTESI DOWNTOWN RISTORANTE,Ingomar,59039,MT,46.69244,-107.6368,-7,1,"46.69244,-107.6368",Yes,,83,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,808,NAIM KOSHER PIZZA,Missoula,59804,MT,46.854974,-114.10566,-7,1,"46.854974,-114.10566",Yes,,92,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,809,SALAM CAFE & REST,Joliet,60434,IL,41.52543,-88.084208,-6,1,"41.52543,-88.084208",Yes,,36,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,810,MCCABE'S BAR CAR,McConnell,61050,IL,42.4447,-89.72708,-6,1,"42.4447,-89.72708",Yes,,54,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,811,FRENCH ROAST,Peoria,61613,IL,40.742537,-89.627948,-6,1,"40.742537,-89.627948",Yes,,33,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,812,1020 BAR,Hecker,62248,IL,38.299507,-89.961825,-6,1,"38.299507,-89.961825",Yes,,22,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,813,LA CABANA SALVADORENA RESTAURANT,Springfield,62716,IL,39.848201,-89.536369,-6,1,"39.848201,-89.536369",Yes,,35,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,814,BIG BAR,Saint Louis,63126,MO,38.552303,-90.37921,-6,1,"38.552303,-90.37921",Yes,,68,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,815,EL RINCONCITO RESTAURANT,Clay,63872,MO,36.101239,-90.114179,-6,1,"36.101239,-90.114179",Yes,,89,Chinies,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,816,LA CASA BELLA,Jameson,64647,MO,40.036453,-93.97143,-6,1,"40.036453,-93.97143",Yes,,95,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,817,SHENANIGANS PUB,Devils Elbow,65457,MO,37.829068,-92.05671,-6,1,"37.829068,-92.05671",Yes,,12,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,818,BROADWAY DIVE,Kansas City,66103,KS,39.059254,-94.62453,-6,1,"39.059254,-94.62453",Yes,,71,Indian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,819,JAKE'S DILEMMA,Norway,66961,KS,39.827894,-97.650902,-6,1,"39.827894,-97.650902",Yes,,81,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,820,BETH TORAH KOSHER CATERERS,Utica,67584,KS,38.669493,-100.19251,-6,1,"38.669493,-100.19251",Yes,,98,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,821,MINT,Gresham,68367,NE,41.03937,-97.39671,-6,1,"41.03937,-97.39671",Yes,,97,American,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,822,USA DINER,Bloomington,68929,NE,40.121789,-99.04457,-6,1,"40.121789,-99.04457",Yes,,39,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,823,HEIGHTS CAFE,Thibodaux,70302,LA,29.458689,-90.502848,-6,1,"29.458689,-90.502848",Yes,,62,Italian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,824,EL REY DE LA CARIDAD,Baton Rouge,70816,LA,30.425791,-91.03815,-6,1,"30.425791,-91.03815",Yes,,91,Mexican,c:\owner\,3/31/2020,TRUE,
Region-5,Group-3,825,WATER FRONT ALE HOUSE,Otis,71466,LA,31.200922,-92.72641,-6,1,"31.200922,-92.72641",Yes,,59,African,c:\owner\,3/31/2020,TRUE,
Region-5,Group-4,826,ORIENTAL PALACE KITCHEN,Roland,72135,AR,34.880442,-92.55142,-6,1,"34.880442,-92.55142",Yes,,62,Parsian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-1,827,THREE DECKER RESTAURANT,Oakland,72661,AR,36.459703,-92.60271,-6,1,"36.459703,-92.60271",Yes,,99,Asian,c:\owner\,3/31/2020,TRUE,
Region-5,Group-2,828,COLUMBUS GOURMET FOOD,Oklahoma City,73167,OK,35.551409,-97.407537,-6,1,"35.551409,-97.407537",Yes,,86,Parsian,c:\owner\,3/31/2020,TRUE,
